trajet_id,ville_depart,ville_arrivee,distance_km,duree_prevue_h,retard_min,prix_billet,nb_passagers,capacite_bus,type_bus,jour_semaine,periode_depart,condition_route,carburant_litre,satisfaction_client
1568,Dapaong,Atakpamé,170.0,11.5,49.0,5840.0,53.0,30.0,Climatisé,Mercredi,Après-midi,Bonne,48.2,4
1569,Dapaong,Kara,,1.8,27.0,6364.0,36.0,30.0,,Mardi,Matin,Bonne,38.2,4
1570,Kara,Lomé,120.0,3.5,150.0,9456.0,,50.0,Standard,Mardi,,Mauvaise,46.2,4
1571,Tsévié,Lomé,195.0,,39.0,3617.0,49.0,40.0,VIP,Lundi,Matin,Moyenne,56.2,2
1572,Sokodé,Atakpamé,644.0,8.6,162.0,8899.0,10.0,70.0,Standard,Mercredi,Après-midi,Bonne,,3
1573,Atakpamé,Sokodé,354.0,,42.0,4522.0,69.0,60.0,VIP,,Après-midi,Bonne,51.3,2
1574,Atakpamé,Sokodé,168.0,7.3,64.0,10896.0,60.0,,VIP,Lundi,Matin,Moyenne,29.1,5
1575,Kara,Dapaong,528.0,9.7,125.0,6519.0,50.0,70.0,Standard,Mardi,Matin,Bonne,,3
1576,,Atakpamé,442.0,2.8,49.0,6050.0,11.0,70.0,VIP,Mardi,Après-midi,Mauvaise,15.2,5
1577,Kara,Sokodé,319.0,3.0,70.0,8035.0,46.0,40.0,Standard,Mercredi,Après-midi,Bonne,36.0,4
1578,Sokodé,Sokodé,,3.1,,9292.0,,40.0,Standard,Mercredi,Matin,Mauvaise,59.3,1
1579,Lomé,Tsévié,53.0,2.9,93.0,,56.0,70.0,Standard,Dimanche,Matin,Moyenne,45.3,3
1580,Dapaong,Sokodé,280.0,9.4,7.0,11469.0,5.0,60.0,Climatisé,Mardi,Après-midi,Mauvaise,,5
1581,Lomé,Lomé,234.0,5.1,130.0,11776.0,59.0,50.0,,Mercredi,Soir,Bonne,39.2,4
1582,Kara,Dapaong,512.0,7.0,96.0,9764.0,63.0,30.0,VIP,Dimanche,Matin,Mauvaise,29.5,3
1583,Dapaong,Kara,130.0,1.8,66.0,8093.0,41.0,40.0,Climatisé,Lundi,Après-midi,,41.6,3
1584,Dapaong,Atakpamé,449.0,9.9,146.0,7723.0,33.0,60.0,Standard,,Après-midi,Mauvaise,30.9,4
1585,Sokodé,Kara,,1.6,55.0,7224.0,,30.0,,Samedi,Soir,Bonne,52.4,4
1586,Dapaong,Lomé,511.0,11.6,161.0,6991.0,43.0,70.0,VIP,Dimanche,Soir,Moyenne,43.2,1
1587,Dapaong,Sokodé,322.0,11.7,52.0,4321.0,7.0,70.0,Standard,Mercredi,,,43.4,3
1588,Kara,Dapaong,175.0,1.8,43.0,3428.0,21.0,70.0,,Dimanche,Matin,Bonne,22.9,2
1589,Kara,Kara,81.0,2.3,6.0,4488.0,41.0,40.0,Climatisé,Vendredi,,Bonne,,4
1590,Kara,Kara,247.0,7.2,125.0,4547.0,27.0,40.0,Standard,Samedi,Matin,Bonne,52.7,1
1591,Dapaong,Lomé,310.0,5.2,55.0,10367.0,67.0,50.0,Climatisé,,Soir,Mauvaise,,5
1592,Sokodé,Sokodé,268.0,8.2,144.0,,69.0,50.0,Climatisé,Dimanche,Soir,Bonne,64.0,3
1593,Kara,Kara,361.0,8.4,61.0,5375.0,,70.0,VIP,Mardi,Matin,Moyenne,36.3,4
1594,,Kara,57.0,1.8,126.0,9280.0,6.0,40.0,Climatisé,Samedi,Matin,Mauvaise,64.1,1
1595,Kara,Kara,184.0,3.8,174.0,,25.0,,Standard,,Soir,Moyenne,51.5,2
1596,Sokodé,Lomé,76.0,8.6,125.0,5038.0,17.0,40.0,,Mardi,Soir,Moyenne,46.1,3
1597,Dapaong,Atakpamé,250.0,3.6,123.0,,,60.0,VIP,Jeudi,Soir,Mauvaise,,3
1598,Kara,Sokodé,515.0,2.0,3.0,9432.0,,30.0,Standard,Samedi,Soir,Moyenne,70.7,2
1599,Sokodé,Dapaong,162.0,7.1,104.0,5414.0,6.0,50.0,Climatisé,Lundi,Matin,Moyenne,32.0,1
1600,Kara,Lomé,496.0,3.1,48.0,8645.0,55.0,30.0,Climatisé,Vendredi,Matin,Moyenne,39.3,3
1601,Lomé,,489.0,10.9,29.0,7890.0,43.0,60.0,Standard,,Soir,Bonne,35.8,2
1602,Dapaong,Kara,389.0,10.2,170.0,10704.0,60.0,60.0,Climatisé,Jeudi,Soir,Bonne,,1
1603,Atakpamé,,348.0,9.5,11.0,11479.0,31.0,40.0,Standard,Dimanche,Matin,Moyenne,53.0,4
1604,Tsévié,Dapaong,408.0,10.2,160.0,5340.0,12.0,50.0,VIP,Samedi,Matin,Bonne,38.5,2
1605,Dapaong,Sokodé,57.0,,,6692.0,14.0,50.0,VIP,Jeudi,Matin,Moyenne,24.0,2
1606,Lomé,Lomé,183.0,9.8,83.0,11779.0,39.0,30.0,Standard,Lundi,Soir,Mauvaise,43.2,2
1607,Atakpamé,Tsévié,504.0,12.0,88.0,5906.0,49.0,40.0,Standard,Samedi,Soir,Moyenne,27.3,2
1608,Atakpamé,,60.0,9.4,107.0,3242.0,63.0,70.0,Climatisé,Mardi,Après-midi,Mauvaise,37.4,1
1609,Kara,Lomé,294.0,,108.0,9912.0,25.0,40.0,Standard,Dimanche,Soir,Mauvaise,32.9,3
1610,Sokodé,Sokodé,75.0,8.5,6.0,6768.0,39.0,30.0,Climatisé,Jeudi,,Bonne,16.8,3
1611,Dapaong,Lomé,73.0,2.9,176.0,9136.0,68.0,70.0,Climatisé,Mercredi,Matin,Moyenne,73.0,1
1612,Tsévié,Tsévié,249.0,2.0,83.0,11882.0,63.0,30.0,Standard,Dimanche,Soir,Bonne,,1
1613,Tsévié,Atakpamé,,4.4,119.0,6512.0,39.0,50.0,Climatisé,Samedi,Matin,Moyenne,51.7,1
1614,Sokodé,Kara,442.0,6.5,6.0,5982.0,26.0,60.0,Climatisé,Mercredi,Après-midi,Mauvaise,34.0,1
1615,,Sokodé,254.0,3.4,71.0,7570.0,57.0,60.0,Climatisé,Samedi,Matin,Moyenne,38.7,4
1616,Kara,,550.0,9.6,146.0,6382.0,62.0,50.0,Climatisé,Mardi,Après-midi,Mauvaise,68.6,5
1617,Sokodé,Sokodé,329.0,11.0,1.0,6440.0,19.0,50.0,Standard,Mardi,Matin,Bonne,62.1,4
1618,Tsévié,Lomé,52.0,3.7,81.0,3881.0,42.0,40.0,Climatisé,Samedi,Matin,Moyenne,,5
1619,Atakpamé,Dapaong,,9.3,149.0,,59.0,50.0,Climatisé,Mercredi,Après-midi,Bonne,34.9,2
1620,Kara,Kara,411.0,4.2,11.0,4761.0,37.0,30.0,Standard,Dimanche,Soir,Mauvaise,58.9,3
1621,Kara,Sokodé,190.0,5.1,29.0,6533.0,49.0,30.0,Standard,Mercredi,Matin,Moyenne,60.4,3
1622,Lomé,Sokodé,376.0,4.3,135.0,11528.0,32.0,,Standard,,Soir,Moyenne,79.9,1
1623,Lomé,Sokodé,604.0,3.7,58.0,2022.0,,60.0,VIP,Vendredi,Après-midi,Mauvaise,70.8,5
1624,,,,4.4,47.0,2090.0,46.0,50.0,Climatisé,Jeudi,Soir,Bonne,20.7,1
1625,Kara,Dapaong,372.0,5.3,171.0,,,50.0,Standard,Dimanche,Après-midi,Bonne,64.1,2
1626,Atakpamé,Lomé,,3.5,102.0,11787.0,45.0,,Standard,Jeudi,Matin,Bonne,51.9,5
1627,Atakpamé,,523.0,,3.0,10746.0,,60.0,VIP,,Matin,,40.1,3
1628,Tsévié,Atakpamé,576.0,,86.0,3031.0,56.0,70.0,VIP,Lundi,Matin,,44.0,5
1629,,,271.0,,71.0,7863.0,7.0,70.0,Climatisé,Vendredi,Soir,Bonne,56.0,2
1630,Tsévié,Atakpamé,340.0,,99.0,6147.0,6.0,40.0,VIP,Mercredi,Après-midi,Bonne,,2
1631,Kara,Atakpamé,591.0,7.2,83.0,8573.0,30.0,70.0,Standard,Jeudi,Soir,Mauvaise,18.5,5
1632,Tsévié,Lomé,457.0,10.9,,5599.0,50.0,50.0,Standard,Jeudi,Matin,Moyenne,22.6,3
1633,Atakpamé,Sokodé,102.0,3.4,172.0,5999.0,34.0,60.0,Climatisé,Jeudi,Matin,Mauvaise,16.1,2
1634,Lomé,Kara,316.0,4.2,149.0,6332.0,16.0,40.0,,Dimanche,Après-midi,Moyenne,43.0,4
1635,Tsévié,Lomé,90.0,5.8,56.0,2020.0,,60.0,Climatisé,,Matin,Moyenne,48.5,3
1636,Dapaong,Dapaong,,3.9,55.0,11361.0,60.0,50.0,Standard,Mardi,Après-midi,Bonne,27.4,5
1637,Sokodé,Atakpamé,,9.9,159.0,9053.0,45.0,50.0,VIP,Samedi,Soir,Moyenne,67.2,4
1638,Dapaong,Sokodé,600.0,3.3,,6475.0,,50.0,VIP,Dimanche,Après-midi,Mauvaise,71.9,2
1639,Lomé,Atakpamé,610.0,7.5,30.0,5757.0,39.0,50.0,Climatisé,Dimanche,Soir,Bonne,29.3,2
1640,Kara,Kara,494.0,2.0,70.0,7882.0,14.0,50.0,Standard,Dimanche,Après-midi,Moyenne,,2
1641,Sokodé,Dapaong,640.0,2.4,146.0,9645.0,6.0,70.0,,Jeudi,Soir,,,5
1642,Dapaong,Sokodé,445.0,1.6,124.0,,68.0,40.0,Standard,Jeudi,Soir,Mauvaise,72.6,3
1643,Atakpamé,Sokodé,,7.7,44.0,6912.0,69.0,40.0,VIP,Vendredi,Soir,Mauvaise,55.2,4
1644,Kara,Kara,53.0,7.2,165.0,,48.0,60.0,VIP,Mardi,Matin,Mauvaise,67.4,5
1645,Kara,Atakpamé,470.0,6.7,173.0,5673.0,65.0,70.0,Standard,,Après-midi,Bonne,61.0,1
1646,Dapaong,Tsévié,,4.6,130.0,,,60.0,Climatisé,,Matin,Bonne,58.1,1
1647,Sokodé,Sokodé,440.0,7.1,,5838.0,68.0,50.0,VIP,Samedi,Après-midi,Moyenne,37.5,1
1648,Sokodé,Lomé,425.0,6.6,32.0,6588.0,45.0,60.0,Climatisé,Mardi,Matin,Mauvaise,55.9,4
1649,Atakpamé,Atakpamé,574.0,8.3,82.0,8345.0,59.0,50.0,,Mercredi,Après-midi,Mauvaise,45.4,5
1650,Lomé,Lomé,548.0,5.0,,3992.0,15.0,,Standard,Jeudi,Soir,Mauvaise,65.0,5
1651,Lomé,Dapaong,548.0,3.9,50.0,5159.0,30.0,40.0,Standard,Jeudi,,Bonne,29.0,5
1652,Atakpamé,Tsévié,311.0,9.1,131.0,11557.0,31.0,50.0,Standard,,Matin,Bonne,76.6,1
1653,Sokodé,Dapaong,145.0,8.8,85.0,11299.0,,70.0,Standard,Dimanche,Matin,,68.9,5
1654,Atakpamé,Atakpamé,587.0,3.1,167.0,,20.0,70.0,Standard,Mardi,Matin,Bonne,,5
1655,,Atakpamé,386.0,9.1,107.0,9822.0,,50.0,VIP,Samedi,Matin,,,4
1656,Tsévié,Lomé,555.0,8.4,27.0,11326.0,42.0,70.0,Standard,Mardi,Matin,Moyenne,73.4,1
1657,Tsévié,Lomé,227.0,11.0,103.0,1832.0,59.0,,Standard,Mercredi,Soir,Bonne,51.5,3
1658,Tsévié,Lomé,379.0,9.0,137.0,,12.0,40.0,Climatisé,Jeudi,,Mauvaise,20.6,2
1659,Kara,Tsévié,476.0,11.5,62.0,,37.0,40.0,VIP,Mardi,Après-midi,Mauvaise,75.8,3
1660,Dapaong,Lomé,213.0,9.4,70.0,5597.0,19.0,70.0,Climatisé,Mercredi,Matin,Bonne,36.3,2
1661,Tsévié,Tsévié,203.0,2.4,2.0,6369.0,10.0,50.0,VIP,,Après-midi,Bonne,38.9,2
1662,Dapaong,Dapaong,190.0,10.2,170.0,4582.0,40.0,40.0,Climatisé,Mardi,Après-midi,Bonne,74.3,2
1663,Sokodé,Tsévié,63.0,4.0,111.0,5713.0,51.0,50.0,Standard,Lundi,Après-midi,Bonne,32.4,3
1664,Kara,Kara,60.0,8.8,29.0,10827.0,24.0,60.0,VIP,Lundi,Matin,Bonne,57.7,3
1665,Lomé,Dapaong,,7.0,81.0,2122.0,43.0,50.0,Climatisé,Vendredi,Matin,Moyenne,,5
1666,Sokodé,Sokodé,263.0,10.4,132.0,2763.0,69.0,60.0,,Mercredi,Matin,Moyenne,71.1,2
1667,Sokodé,Dapaong,534.0,2.5,39.0,7118.0,18.0,70.0,Standard,Mercredi,Matin,Mauvaise,61.9,2
1668,Tsévié,Dapaong,56.0,8.5,172.0,5656.0,46.0,50.0,Climatisé,Jeudi,Après-midi,Mauvaise,,1
1669,Dapaong,Dapaong,115.0,5.0,61.0,4229.0,31.0,60.0,Standard,Jeudi,Soir,Mauvaise,,5
1670,Kara,Dapaong,649.0,4.6,148.0,10828.0,15.0,30.0,Climatisé,Lundi,Après-midi,Bonne,29.8,1
1671,Dapaong,,412.0,3.4,,11938.0,63.0,30.0,Standard,Samedi,Après-midi,Mauvaise,48.0,4
1672,Dapaong,Dapaong,,5.3,68.0,6974.0,53.0,,VIP,Lundi,Après-midi,Bonne,,5
1673,Tsévié,Sokodé,457.0,1.5,119.0,7598.0,43.0,,Standard,Lundi,Après-midi,Bonne,79.2,3
1674,Kara,Atakpamé,148.0,,93.0,10351.0,39.0,30.0,Climatisé,Samedi,Après-midi,,65.6,1
1675,Sokodé,Atakpamé,583.0,6.6,46.0,11474.0,49.0,70.0,Climatisé,Samedi,Matin,Bonne,43.4,5
1676,Lomé,,549.0,9.3,6.0,5154.0,12.0,70.0,VIP,Mercredi,Soir,Mauvaise,38.2,3
1677,Sokodé,Sokodé,250.0,4.6,56.0,10471.0,23.0,,Standard,Samedi,Après-midi,Moyenne,47.4,3
1678,Sokodé,Atakpamé,71.0,8.9,114.0,,44.0,30.0,VIP,Lundi,Après-midi,Bonne,62.1,1
1679,Sokodé,,187.0,8.5,120.0,11809.0,58.0,60.0,Climatisé,Samedi,Soir,Bonne,39.7,3
1680,Kara,,609.0,10.0,29.0,5923.0,59.0,70.0,Standard,Lundi,Soir,Moyenne,45.4,1
1681,Sokodé,Sokodé,163.0,4.4,89.0,3482.0,14.0,,Standard,Jeudi,Soir,Moyenne,75.6,1
1682,Kara,Dapaong,630.0,11.7,115.0,,47.0,70.0,Climatisé,Mercredi,Après-midi,Mauvaise,60.6,2
1683,Kara,Lomé,,7.0,16.0,11980.0,53.0,,Standard,Lundi,Matin,Mauvaise,21.7,4
1684,Lomé,Atakpamé,582.0,4.8,26.0,2041.0,54.0,50.0,Standard,Mercredi,Soir,Moyenne,31.6,5
1685,,Tsévié,430.0,6.3,127.0,2907.0,45.0,40.0,Climatisé,Jeudi,Soir,Mauvaise,58.2,2
1686,Kara,,165.0,11.1,85.0,10457.0,27.0,50.0,Climatisé,Dimanche,Après-midi,Bonne,23.4,1
1687,,Lomé,308.0,7.8,82.0,7713.0,66.0,50.0,Climatisé,Mardi,,Mauvaise,57.7,4
1688,Dapaong,,414.0,8.3,59.0,3339.0,10.0,70.0,Climatisé,Lundi,Soir,Moyenne,27.1,2
1689,Kara,Lomé,99.0,10.6,63.0,6231.0,14.0,70.0,Climatisé,,Après-midi,Moyenne,46.2,3
1690,,Lomé,152.0,2.8,117.0,5772.0,47.0,40.0,Climatisé,Jeudi,Soir,Moyenne,26.1,5
1691,Tsévié,Lomé,392.0,4.9,121.0,1797.0,5.0,60.0,Climatisé,Samedi,Après-midi,Bonne,52.4,1
1692,Dapaong,Lomé,348.0,9.4,105.0,7574.0,29.0,40.0,VIP,Dimanche,,Moyenne,46.0,3
1693,Dapaong,Lomé,58.0,9.2,,5991.0,6.0,40.0,Standard,Jeudi,Soir,Moyenne,34.6,1
1694,Sokodé,Lomé,181.0,11.9,105.0,6043.0,9.0,40.0,Climatisé,Samedi,Matin,Mauvaise,74.0,3
1695,Dapaong,Atakpamé,160.0,6.0,141.0,10217.0,59.0,40.0,Standard,Lundi,Matin,Moyenne,33.8,2
1696,Atakpamé,Kara,383.0,2.2,30.0,6956.0,47.0,60.0,VIP,,Matin,Mauvaise,37.1,5
1697,Tsévié,Tsévié,351.0,8.5,41.0,9706.0,47.0,50.0,,Samedi,Soir,,73.6,3
1698,Sokodé,Tsévié,284.0,8.9,,5372.0,62.0,,Climatisé,Jeudi,Soir,Mauvaise,47.9,5
1699,Lomé,Lomé,152.0,8.1,154.0,10576.0,63.0,30.0,Climatisé,Dimanche,Soir,Moyenne,15.4,4
1700,Tsévié,Lomé,460.0,7.5,,6968.0,14.0,50.0,VIP,Mardi,Après-midi,Moyenne,35.2,1
1701,Kara,Atakpamé,104.0,4.4,95.0,6001.0,30.0,70.0,Standard,Jeudi,Matin,Moyenne,,5
1702,Dapaong,Atakpamé,172.0,4.9,,1738.0,33.0,40.0,VIP,Vendredi,Après-midi,Moyenne,78.6,3
1703,Lomé,Atakpamé,307.0,11.4,1.0,2722.0,31.0,60.0,Standard,Jeudi,Après-midi,Mauvaise,43.8,4
1704,Sokodé,Lomé,638.0,8.4,43.0,4254.0,32.0,50.0,VIP,Jeudi,Matin,Mauvaise,76.9,3
1705,Lomé,,460.0,5.8,31.0,6513.0,62.0,70.0,VIP,Samedi,,Moyenne,,2
1706,Lomé,Atakpamé,388.0,9.2,78.0,3372.0,30.0,70.0,Climatisé,Vendredi,Soir,Bonne,42.9,1
1707,Tsévié,Kara,115.0,6.5,178.0,4370.0,7.0,40.0,VIP,Dimanche,Matin,Mauvaise,53.6,1
1708,Lomé,,178.0,7.0,102.0,5654.0,,,Climatisé,Mardi,Soir,Mauvaise,45.3,4
1709,Kara,,248.0,11.1,7.0,9387.0,68.0,50.0,Climatisé,Lundi,Après-midi,Mauvaise,35.8,3
1710,Tsévié,Tsévié,350.0,10.6,53.0,9647.0,59.0,,Climatisé,Vendredi,Soir,Moyenne,38.8,5
1711,Tsévié,Kara,456.0,,,8096.0,35.0,50.0,VIP,Mardi,Soir,,79.8,3
1712,Sokodé,Lomé,170.0,8.3,39.0,5984.0,9.0,40.0,Standard,Samedi,Matin,Mauvaise,39.1,4
1713,Kara,Atakpamé,464.0,11.3,99.0,6926.0,,70.0,Standard,Samedi,Soir,Bonne,,2
1714,,Sokodé,427.0,10.2,,6254.0,63.0,70.0,Climatisé,Lundi,Soir,Moyenne,55.2,3
1715,Dapaong,Atakpamé,419.0,5.5,123.0,7554.0,46.0,40.0,Climatisé,Jeudi,Après-midi,Mauvaise,73.1,4
1716,,Dapaong,453.0,6.7,11.0,2305.0,43.0,,Climatisé,Dimanche,Matin,Mauvaise,46.3,4
1717,Kara,Tsévié,338.0,9.4,114.0,,50.0,70.0,Standard,Jeudi,Soir,Moyenne,79.6,1
1718,Tsévié,Sokodé,448.0,11.2,39.0,3390.0,45.0,50.0,Standard,Vendredi,Matin,Bonne,31.6,4
1719,Kara,Tsévié,510.0,7.7,10.0,5488.0,69.0,,Standard,Jeudi,Matin,Moyenne,59.3,2
1720,Atakpamé,Tsévié,548.0,5.1,160.0,5282.0,19.0,,VIP,,Matin,Bonne,36.4,3
1721,Tsévié,Sokodé,91.0,6.5,162.0,8426.0,21.0,70.0,Climatisé,Mercredi,Soir,,42.6,4
1722,Atakpamé,Tsévié,257.0,10.6,2.0,10279.0,49.0,60.0,Climatisé,Dimanche,Matin,Bonne,21.2,4
1723,Sokodé,,184.0,7.3,164.0,7294.0,27.0,70.0,Standard,Lundi,Après-midi,Moyenne,28.7,1
1724,Sokodé,Dapaong,560.0,5.8,150.0,9782.0,19.0,60.0,Climatisé,Mardi,Soir,Moyenne,,4
1725,Lomé,Sokodé,,6.2,64.0,7979.0,51.0,50.0,Standard,,Matin,Moyenne,63.3,1
1726,Lomé,Atakpamé,50.0,3.5,116.0,1572.0,58.0,40.0,VIP,Samedi,Matin,,56.3,2
1727,Dapaong,Dapaong,403.0,8.7,0.0,3077.0,64.0,40.0,Climatisé,Jeudi,Soir,Bonne,25.3,1
1728,Atakpamé,Tsévié,163.0,,131.0,5000.0,43.0,60.0,Standard,,,Moyenne,36.6,3
1729,Atakpamé,Atakpamé,539.0,5.0,,7045.0,11.0,60.0,VIP,Mercredi,Matin,Bonne,27.4,4
1730,Dapaong,,645.0,10.0,178.0,1888.0,60.0,40.0,,Samedi,Après-midi,Moyenne,51.4,3
1731,,,176.0,7.6,71.0,8257.0,45.0,50.0,Climatisé,,Après-midi,Moyenne,46.7,4
1732,Sokodé,Dapaong,169.0,,,3600.0,40.0,70.0,Standard,Lundi,Après-midi,Moyenne,33.8,1
1733,Lomé,Lomé,643.0,3.5,152.0,8851.0,55.0,70.0,Standard,Mercredi,Matin,Mauvaise,78.6,2
1734,Lomé,Sokodé,608.0,9.7,42.0,3424.0,11.0,40.0,Standard,,Après-midi,Moyenne,63.3,3
1735,Sokodé,Sokodé,551.0,10.9,134.0,10878.0,34.0,40.0,Climatisé,Samedi,Matin,Bonne,58.0,2
1736,Atakpamé,Atakpamé,304.0,6.6,22.0,9718.0,54.0,70.0,VIP,Samedi,Après-midi,,54.1,1
1737,Lomé,Lomé,243.0,,174.0,2470.0,63.0,60.0,Climatisé,Dimanche,Après-midi,,59.0,5
1738,Atakpamé,Tsévié,144.0,7.3,91.0,2334.0,40.0,30.0,Standard,Mercredi,,Mauvaise,76.8,3
1739,Dapaong,Kara,578.0,3.7,110.0,,43.0,60.0,Standard,Mardi,Matin,Bonne,31.4,2
1740,Lomé,Sokodé,611.0,1.9,164.0,3654.0,,30.0,,Dimanche,Après-midi,Moyenne,73.5,2
1741,Tsévié,Sokodé,239.0,9.0,44.0,5593.0,20.0,50.0,Climatisé,Mercredi,Soir,Mauvaise,38.3,1
1742,Dapaong,Lomé,591.0,5.8,106.0,6522.0,32.0,40.0,Climatisé,Samedi,Matin,Mauvaise,32.2,1
1743,Atakpamé,Kara,573.0,,89.0,6749.0,24.0,40.0,,Dimanche,Matin,,52.7,4
1744,Atakpamé,Kara,230.0,9.4,,11619.0,34.0,70.0,Standard,Dimanche,Matin,Bonne,,1
1745,,Sokodé,481.0,4.1,175.0,3427.0,61.0,50.0,Climatisé,Jeudi,Après-midi,Bonne,51.0,4
1746,Tsévié,Tsévié,318.0,4.7,15.0,10747.0,56.0,60.0,Climatisé,Samedi,,,49.0,3
1747,Dapaong,Dapaong,110.0,2.4,,10368.0,5.0,30.0,Climatisé,Lundi,,Bonne,42.6,5
1748,Atakpamé,Dapaong,370.0,9.1,47.0,6209.0,24.0,60.0,,Samedi,Matin,,,5
1749,Kara,Atakpamé,71.0,10.1,178.0,10388.0,43.0,60.0,VIP,,Soir,Moyenne,54.2,3
1750,Lomé,Atakpamé,493.0,6.5,30.0,4608.0,16.0,70.0,,Samedi,Soir,Mauvaise,50.5,2
1751,Atakpamé,Lomé,570.0,8.0,131.0,8019.0,30.0,30.0,Standard,Vendredi,Soir,Moyenne,80.0,5
1752,Sokodé,Tsévié,602.0,,19.0,2489.0,12.0,30.0,Climatisé,Mardi,,Mauvaise,36.0,1
1753,Sokodé,Dapaong,261.0,11.6,165.0,11803.0,18.0,30.0,VIP,Dimanche,Matin,Mauvaise,20.4,1
1754,Dapaong,Atakpamé,123.0,4.8,114.0,8150.0,29.0,50.0,VIP,Mardi,Soir,Moyenne,16.7,2
1755,Sokodé,Sokodé,157.0,9.3,176.0,6653.0,26.0,70.0,Standard,Dimanche,Matin,Moyenne,,1
1756,Atakpamé,,162.0,7.3,118.0,4975.0,,60.0,VIP,,Soir,Moyenne,66.3,3
1757,Atakpamé,,90.0,,124.0,9922.0,40.0,70.0,Climatisé,,Matin,Mauvaise,48.9,1
1758,Tsévié,Kara,621.0,11.8,61.0,4406.0,14.0,,VIP,Vendredi,,Moyenne,73.8,2
1759,Dapaong,Atakpamé,422.0,11.6,90.0,7372.0,43.0,40.0,Standard,Mardi,Soir,Mauvaise,40.1,4
1760,Lomé,Tsévié,521.0,4.2,42.0,,17.0,40.0,Climatisé,,Matin,,35.2,4
1761,Lomé,Lomé,558.0,,142.0,7213.0,35.0,30.0,Climatisé,Mercredi,Soir,Bonne,72.5,5
1762,Lomé,Tsévié,185.0,3.3,143.0,2217.0,,50.0,,Samedi,Matin,Moyenne,73.1,4
1763,Atakpamé,Lomé,95.0,9.4,93.0,3474.0,,50.0,Climatisé,Mardi,Matin,Mauvaise,56.2,3
1764,Sokodé,Kara,108.0,,1.0,11404.0,38.0,40.0,,Jeudi,Après-midi,Moyenne,74.3,4
1765,Dapaong,Atakpamé,317.0,11.2,147.0,3164.0,16.0,70.0,Standard,Vendredi,Matin,Mauvaise,32.4,2
1766,Kara,,624.0,8.7,159.0,9208.0,31.0,70.0,Climatisé,Vendredi,Après-midi,Bonne,22.3,1
1767,Tsévié,Sokodé,61.0,6.6,79.0,11886.0,51.0,50.0,Climatisé,Mercredi,Après-midi,Moyenne,33.9,2
1768,Atakpamé,Lomé,611.0,4.6,104.0,,40.0,40.0,Climatisé,Dimanche,Soir,Moyenne,24.9,2
1769,Tsévié,,455.0,,,5894.0,64.0,70.0,VIP,Vendredi,Après-midi,Moyenne,41.9,5
1770,Tsévié,Sokodé,78.0,4.2,115.0,4211.0,50.0,30.0,VIP,Vendredi,Soir,Bonne,25.4,1
1771,Atakpamé,,521.0,10.1,177.0,10960.0,22.0,60.0,VIP,Lundi,Soir,Mauvaise,16.5,5
1772,Tsévié,Lomé,398.0,11.3,33.0,11923.0,17.0,40.0,Climatisé,Vendredi,Après-midi,,52.5,1
1773,Dapaong,Tsévié,111.0,10.4,0.0,3261.0,22.0,70.0,Climatisé,Vendredi,Matin,,27.1,4
1774,Atakpamé,Atakpamé,188.0,10.1,101.0,7812.0,60.0,60.0,,Jeudi,Après-midi,Moyenne,31.4,5
1775,Kara,Sokodé,519.0,4.8,74.0,7557.0,6.0,50.0,VIP,Vendredi,Soir,Bonne,16.7,4
1776,,Kara,122.0,,90.0,6468.0,36.0,60.0,Standard,Jeudi,Matin,Bonne,79.4,2
1777,Tsévié,,609.0,7.4,90.0,5425.0,,50.0,VIP,Samedi,Après-midi,Bonne,30.0,3
1778,,Lomé,98.0,9.8,145.0,10679.0,69.0,60.0,Standard,Jeudi,,Bonne,58.8,3
1779,Kara,Dapaong,320.0,8.5,120.0,6972.0,12.0,70.0,VIP,,,,41.3,3
1780,Sokodé,Sokodé,476.0,1.7,137.0,,,50.0,Climatisé,Samedi,Après-midi,Bonne,36.2,4
1781,Lomé,Tsévié,287.0,7.9,70.0,4212.0,65.0,50.0,VIP,Lundi,Soir,Bonne,76.7,1
1782,,Dapaong,,2.2,137.0,2592.0,25.0,70.0,Standard,,Après-midi,Mauvaise,24.6,1
1783,Lomé,Lomé,467.0,8.4,167.0,2210.0,11.0,50.0,Standard,Samedi,Matin,Mauvaise,57.0,5
1784,Kara,Lomé,604.0,5.0,31.0,4492.0,13.0,70.0,Standard,Mardi,Après-midi,Mauvaise,30.8,3
1785,Atakpamé,Lomé,165.0,9.4,137.0,2188.0,27.0,30.0,,Samedi,Soir,,75.1,4
1786,Lomé,Sokodé,514.0,8.2,61.0,8103.0,38.0,50.0,Climatisé,Mercredi,Matin,Mauvaise,15.8,2
1787,,Lomé,81.0,7.3,62.0,9421.0,16.0,40.0,Standard,Mercredi,Soir,Bonne,33.0,4
1788,Tsévié,Atakpamé,573.0,10.2,144.0,,13.0,30.0,Standard,Lundi,,Moyenne,50.4,3
1789,Dapaong,Lomé,223.0,6.6,,6577.0,49.0,70.0,Standard,Lundi,Soir,Moyenne,32.4,1
1790,Sokodé,,,10.9,139.0,,60.0,50.0,Climatisé,Mercredi,Après-midi,Mauvaise,62.7,3
1791,Lomé,Dapaong,209.0,10.3,161.0,4164.0,30.0,30.0,Standard,Mercredi,Matin,Bonne,77.4,2
1792,Atakpamé,Atakpamé,65.0,2.1,85.0,,50.0,40.0,VIP,Dimanche,Après-midi,Moyenne,61.8,5
